,Title,Release_Year,Genre,Synopsis,image_url,image_id
10357,A House Is Not A Home: Wright or Wrong,(2020),"
Documentary            ","
Since 1993, thousands of women have been murdered or disappeared in Ciudad Juarez, Mexico. Hosted by journalist Lydia Cacho, The Red Note podcast examines their stories through the voices of investigators and the families of the victims.","https://m.media-amazon.com/images/M/MV5BZDk0OWM3ZjItZGZiOS00MjhkLThmYjMtYzE1ZDUxNTlhYzg2XkEyXkFqcGdeQXVyMjg5ODg2NDI@._V1_UY98_CR15,0,67,98_AL_.jpg",tt15285066
10358,Tom Kerridge Pub Rescue,(2020– ),"
Documentary            ","
Drawing on original records and artefacts, historian Tracy Borman re-examines accepted history and discover the truth about the last days of Anne Boleyn.","https://m.media-amazon.com/images/M/MV5BZTQ3MzgxYTctZDA0MS00NmM5LWJjMTQtNTJjZWVmYjI1ZWFkXkEyXkFqcGdeQXVyODY5MTYzNDA@._V1_UY98_CR33,0,67,98_AL_.jpg",tt13552678
10359,Tangrenjie xiao pao 2 yong chuang Mo'erben,(2020),"
Comedy            ","
After his neighbor's real life murder, an unemployed man goes down the rabbit hole investigating what he believes to be a conspiracy.","https://m.media-amazon.com/images/M/MV5BN2I0NzQzOTgtMmEwMi00Y2I2LWFjNTItNmNmNjY2YTlmZDEzXkEyXkFqcGdeQXVyMTEzNTMwMzQ0._V1_UX67_CR0,0,67,98_AL_.jpg",tt11777308
10360,The Certix House,(2020),"
Short, Drama, Thriller            ","
A viral campaign to raise funds and awareness for the American Nurses Association featuring actors, actresses and other celebrities showing their appreciation to the nurses, doctors and ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BZmU1YmVkNzItNGM0ZC00ZGM3LTgxNzctZjdkOTkzMmJhMTNhXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY98_CR6,0,67,98_AL_.jpg",tt12808780
10361,The Red Note,(2020 Podcast Series),"
Crime            ","
The Road to WrestleMania begins with the Rumble.","https://m.media-amazon.com/images/M/MV5BMTI1YzhiMDgtNWM4Mi00MDhkLWJlY2MtODZkY2IxZTFhZDRkXkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_UX67_CR0,0,67,98_AL_.jpg",tt13690856
10362,The Fall of Anne Boleyn,(2020),"
History            ","
Experience classic missions in true high-definition like Cliffhanger, The Gulag, and Whiskey Hotel as you join Soap, Price, Ghost and the rest of Task Force 141 in the globe-spanning fight to restore order to the world.","https://m.media-amazon.com/images/M/MV5BZTc1MTI0ZWYtMGZmMi00ZWYzLTk4ZDUtZDVlNjU5NGVkNWFkXkEyXkFqcGdeQXVyMDkxNTY4NA@@._V1_UY98_CR8,0,67,98_AL_.jpg",tt12277458
10363,Murder Death Koreatown,(2020),"
Crime, Horror, Mystery            ","
A rag tag group of family and friends quickly learn the price of adventure when a voyage with friends unravels into a life-or-death crisis forcing all hands-on-deck. An unfiltered look at ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BZDRiMTg4Y2YtMTBhZS00ZmEwLTkyZmEtOTQ5NWE0NGVhZGU4XkEyXkFqcGdeQXVyNjU5NjU3OTA@._V1_UY98_CR58,0,67,98_AL_.jpg",tt13410602
10364,Thanks Nurses,(2020 Video),"
Short, Comedy            ","
Add a Plot
","https://m.media-amazon.com/images/M/MV5BNWZjMjBmZTMtNzM0My00ZmIzLTgxNGEtN2RjNjM0ZjUxMzIwXkEyXkFqcGdeQXVyMTI5OTE5MjA@._V1_UX67_CR0,0,67,98_AL_.jpg",tt10612164
10365,WWE: Royal Rumble,(2021 TV Special),"
Action, Sport            ","
The documentary that answers the question: is having month-long double paid vacations, no fear of homelessness, and universal health care the nightmare we've been warned about? The answer may surprise you.","https://m.media-amazon.com/images/M/MV5BMGZjNDdkZDYtYTBkOC00ODJlLTg4NjItMDM4OTY1M2EzOWYxXkEyXkFqcGdeQXVyOTk0ODY4Mzc@._V1_UX67_CR0,0,67,98_AL_.jpg",tt12537774
10366,Call of Duty: Modern Warfare 2 Campaign Remastered,(2020 Video Game),"
Action, Adventure, Thriller            ","
An epic journey revealing the real Mars, as you've never seen it before. Using data from orbiters and rovers to build accurate views of the red planet and uncover its secrets. On a single ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BYzg2ZjgxOWQtMDNjNS00NmQxLWFjYTYtMzRjMjdiNTA2NGE0XkEyXkFqcGdeQXVyNDQyNzc1MTg@._V1_UY98_CR1,0,67,98_AL_.jpg",tt12611334
10367,Expedition to the Edge,(I) (2020),"
Adventure            ","
Steph McGovern presents her live lunchtime show featuring celebrity guests, fantastic food and the best entertainment, lifestyle and consumer stories making the headlines.","https://m.media-amazon.com/images/M/MV5BZGRkYjRiZWYtNjJiNy00MjRiLThjZjEtODA4ZGJhN2M4NWM1XkEyXkFqcGdeQXVyMTEzMDU3MDA0._V1_UX67_CR0,0,67,98_AL_.jpg",tt12058768
10368,Vergeet my nie,(2020),"
Romance            ","
An uplifting Irish love story/ family drama set in the San Francisco bay area. A contemporary immigrant story, tale of two sisters from Dublin who moved to California and how their lives ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BYmI1ZGQwNjItZDU0NS00NmM0LWE3NjYtN2RiYTFmZWJjYWE3XkEyXkFqcGdeQXVyMjEwNzAwNjg@._V1_UY98_CR77,0,67,98_AL_.jpg",tt1641623
10369,"Sex, Drugs & Bicycles",(2020),"
Documentary            ","
A young Korean-American hustler runs throughout the city of Chicago making sales out of his ""mobile gift shop"".","https://m.media-amazon.com/images/M/MV5BOWMwMWJkMjgtZjQ0Ny00N2YxLTk0ODEtMTc5NmQxOGY4ZTcwXkEyXkFqcGdeQXVyMTQ3ODI0MDQ@._V1_UX67_CR0,0,67,98_AL_.jpg",tt10660486
10370,Mars: One Day on the Red Planet,(2020),"
Documentary            ","
Selma: The Untold Stories is a 4-part television miniseries chronicling the lives of the forgotten figures of Selma, AL surrounding the infamous Bloody Sunday of 1965.","https://m.media-amazon.com/images/M/MV5BYjQ2M2QxYzAtNTkxMi00ZjQ1LTg0MDQtNmIyYWMzMmJjMTJiXkEyXkFqcGdeQXVyNzM1MzE4MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",tt11864686
10371,Steph's Packed Lunch,(2020– ),"
Talk-Show            ","
A father and son run a rickety used car lot in Southern California. The old man and his boy are left overs from a bye-gone era of Americana.","https://m.media-amazon.com/images/M/MV5BNjhmNTg5YTQtOWE2Mi00Yjg2LTlkMGYtNzYzNmY2MmUxNmQyXkEyXkFqcGdeQXVyMjY4MjAxNzM@._V1_UX67_CR0,0,67,98_AL_.jpg",tt8005256
10372,Love on the Line,(2020),"
Drama            ","
Nineteen years after Stuart Lubbock was found dead at Michael Barrymore's home, this film forensically explores the full story behind one of Britain's most high-profile unexplained deaths.","https://m.media-amazon.com/images/M/MV5BMzY3MWE4MmUtZmI1Yi00N2RkLWEwZmQtYzMxODc4YTM3NWU1XkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_UX67_CR0,0,67,98_AL_.jpg",tt11744784
10373,BJ's Mobile Gift Shop,(2021),"
Short, Comedy            ","
From the creators of Bondi Hipsters, this mockumentary special follows Dom and Adrian who are forced to redefine themselves creatively and philosophically if they're to survive the garbage fire that is 2020.","https://m.media-amazon.com/images/M/MV5BZDk3MmVlMWItZTYyZC00Y2E1LWEyNjQtYWNiM2RmM2E2MWZkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg",tt13345810
10374,Selma: The Untold Stories,(2020– ),"
Biography, Drama, History            ","
A show about sneaker culture, fitting in and belonging to something bigger than yourself.","https://m.media-amazon.com/images/M/MV5BNTZhZDBmZWItMDgwYi00OGY2LWFjMWQtN2Y3ZGQ2ZjBkNzA1XkEyXkFqcGdeQXVyNzg5MzIyOA@@._V1_UX67_CR0,0,67,98_AL_.jpg",tt9776068
10375,Tidy Tim's,(2020),"
Comedy            ","
After a young boy's best friend dies, he gets convinced into creating a Viking funeral for him by a neighbour.","https://m.media-amazon.com/images/M/MV5BYzdjNTIzOWQtNzU0OC00ZDNlLWI2ODktOGUxZjZjNmYxMTYwXkEyXkFqcGdeQXVyMzM0NTY5NjI@._V1_UX67_CR0,0,67,98_AL_.jpg",tt12217212
10376,Barrymore: The Body in the Pool,(2020 TV Movie),"
Documentary, Crime            ","
Becky and Stacey are two friends who enjoy taking money from rich men. But tragedy strikes when a robbery doesn't go as planned.","https://m.media-amazon.com/images/M/MV5BMzAxMjk0MWEtMzk3NC00ZDI0LTljYmUtYjgxZjFkOWZmNWNmXkEyXkFqcGdeQXVyODE4OTI4NzI@._V1_UX67_CR0,0,67,98_AL_.jpg",tt12780298
10377,Dom and Adrian: 2020,(2020 TV Special),"
Comedy            ","
Sam - 16, queer, and falling in love - struggles to untangle himself from his abusive martial arts coach.","https://m.media-amazon.com/images/M/MV5BYTkxZGY3NzMtMTExZS00NTNiLThmYzAtNjRkMzcwMTE4YWU3XkEyXkFqcGdeQXVyNTUyMDU4NzQ@._V1_UY98_CR53,0,67,98_AL_.jpg",tt11589586
10378,You Ain't Got These,(2020– ),"
Documentary, Short            ","
A soul stirring film based on the story of a Doctor who served in the killing field of Sri Lanka.","https://m.media-amazon.com/images/M/MV5BZWFlYmU4MjYtZDE0MC00YTU2LTk0NDMtMGFkZmFiZTVmZGFhXkEyXkFqcGdeQXVyMTA0MzYxMTY5._V1_UX67_CR0,0,67,98_AL_.jpg",tt10482802
10379,His Name Was Gerry,(2020),"
Short, Comedy            ","
When a man in a loving relationship reconnects with a special someone from his past, he experiences turmoil when old feelings return to the surface.","https://m.media-amazon.com/images/M/MV5BMDQ3NzJkNTAtMDU3Yy00OWMzLThjMjctZDgzMzBlMDRkYjlhXkEyXkFqcGdeQXVyMTk1NDcyODE@._V1_UX67_CR0,0,67,98_AL_.jpg",tt11602396
10380,A Simple Robbery,(2020),"
Short, Thriller            ","
Comedy legend Mo'Nique hosts an amazing night of comedy featuring her friends, who also happen to be amazing comedians. Starring Prince T-Dub, Just Nesh, Tone-X, Correy Bell and Donnell Rawlings.","https://m.media-amazon.com/images/M/MV5BYjRlY2JjOGQtMDQxZC00YmIyLTlkNzUtYjdjNGM4NzJmMGVhXkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_UX67_CR0,0,67,98_AL_.jpg",tt11540664
10381,Soft,(II) (2020),"
Short, Drama            ","
There's a new clown in town and he will stop at nothing to get what he wants.","https://m.media-amazon.com/images/M/MV5BOWVlNTQxYTAtZmEwNS00OTUxLTliMjctY2U1MjEzY2Y2OGQ0XkEyXkFqcGdeQXVyNTA1NjA5OTQ@._V1_UY98_CR3,0,67,98_AL_.jpg",tt10985214
10382,The Lamp of Truth,(2020),"
Drama            ","
On the Line is a look at the subject of risk, centered on the Race Of Champions and told by many of the world's best racers.","https://m.media-amazon.com/images/M/MV5BNmVkMDA5MmYtMDlhNS00ZjI3LWIwZDQtZjk4NWY0OTI5OWE4XkEyXkFqcGdeQXVyNDAwNjEyOA@@._V1_UX67_CR0,0,67,98_AL_.jpg",tt13573038
10383,Yours Mine Ours,(2020),"
Short, Drama            ","
Natalia is thirty-year-old,lives alone, works at a design studio and likes her live as is and has a best friend Simona who is freshly divorced, and her 11 year old son goes to live with his...                See full summary »
","https://m.media-amazon.com/images/M/MV5BZTIzY2E1MjctYjYwNS00NzhhLThmMTQtNTU4OTk2NGViYjMxXkEyXkFqcGdeQXVyMTQwNDYzMDc@._V1_UY98_CR1,0,67,98_AL_.jpg",tt9411912
10384,Mo'Nique & Friends: Live from Atlanta,(2020),"
Comedy            ","
Mac travels the country looking for the next hustle. After he wraps up business with his Midwest fixer Les, she turns him on to a big score in Indianapolis with a local bar owner. He finds ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BNzM5ZmM1YzktZWM4Ny00YjE3LTg1NTctZDc5ODEyNTIwNGZhXkEyXkFqcGdeQXVyMTQ2OTU2OTQ@._V1_UY98_CR1,0,67,98_AL_.jpg",tt10373914
10385,Freakish,(2020),"
Short, Horror            ","
On November 3, 1995, the Río Tercero Military Munitions Factory, the emblematic industry of my hometown, exploded. Thousands of shells were fired against the city that had produced them. I ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BNWYyM2Y1NjItMmYwOS00ZTczLWI1OWEtNGZlNDQwYjRlZjgyXkEyXkFqcGdeQXVyMjI2NzIzNjk@._V1_UY98_CR1,0,67,98_AL_.jpg",tt11287096
10386,On the Line: The Race of Champions,(2020),"
Documentary, Sport            ","
In Finland, invisible to the majority, live undocumented people, whose daily lives are filled with hopelessness, uncertainty and fear of what lies ahead. How to build a life in a country, where you don't officially even exist?","https://m.media-amazon.com/images/M/MV5BNzNmZTdjYTMtMTdhNi00MjFhLTg4MjItOGVhMzZiYWE0NjFlXkEyXkFqcGdeQXVyMjM5Njk1MQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",tt13851418
10387,Prílis osobní známost,(2020),"
Comedy, Drama            ","
When a group of astronauts are tasked with repairing the functionalities of a space station, things go south all too quickly.","https://m.media-amazon.com/images/M/MV5BYjE4YWI2YjUtODE2Yi00ODUyLTgxZDgtYWU0MzdmYzZkNjI2XkEyXkFqcGdeQXVyOTEyNzk3ODY@._V1_UY98_CR0,0,67,98_AL_.jpg",tt13825558
10388,No Place,(2020),"
Crime            ","
Bottled Songs is an ongoing media project depicting strategies for making sense of online terrorist propaganda. Filmmakers and media researchers Chloé Galibert-Laîné and Kevin B. Lee ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BNzAwYTg0NzMtNGE0YS00MTMxLTg1NmYtMzZiNzQzZjVlZmQ2XkEyXkFqcGdeQXVyMTk2MDc1MjQ@._V1_UY98_CR1,0,67,98_AL_.jpg",tt14708482
10389,Esquirlas,(2020),"
Documentary            ","
Cedar is stopping by his house with Jen before the after party for their senior prom. Cedar for unknown reasons wants Jen to stay out of the house, and of course she's curious. What will she find?","https://m.media-amazon.com/images/M/MV5BM2Q0MzNjMzYtMzIzMC00NjNiLThmZjctZDYxZGE4OTQwZDJmXkEyXkFqcGdeQXVyNDEyNzAyMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",tt12059248
10390,The World's Smallest Woman: Meet Jyoti,(2020 TV Movie),"
Documentary            ","
The epic visuals ""Kinetic Manifesto Film: Come Prima"" show RM, Jimin, Suga, V, Jin, J-Hope and Jungkook dancing in an abandoned urban landscape complete with black uniformed dancers and ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BZWU5NDljNDQtYWY3Ni00YjFiLTg5YzItNmU3MDY3NzBkNGQ0XkEyXkFqcGdeQXVyNjk5NzY4OTk@._V1_UY98_CR45,0,67,98_AL_.jpg",tt14386416
10391,Paperittomat,(2021),"
Documentary            ","
The story of a brilliant coach who raised a great champion, winner, and man. Anatoliy Lomachenko - father and coach of Vasiliy Lomachenko. In the world of big boxing known as Papachenko","https://m.media-amazon.com/images/M/MV5BNTY5MzFmZWUtOWYwNy00NDQzLWIyMzMtMmI5ZGE0NDI1MGZmXkEyXkFqcGdeQXVyODMwNTQ1Mzk@._V1_UY98_CR3,0,67,98_AL_.jpg",tt13168356
10392,Among Us: The Action Blockbuster,(2020),"
Short, Action, Sci-Fi            ","
Add a Plot
","https://m.media-amazon.com/images/M/MV5BODExM2I3MmEtNWRkOC00Njg0LWJjYTktYmQ4YTMyYTg2ZWQwXkEyXkFqcGdeQXVyNTM1NDAwMzI@._V1_UY98_CR53,0,67,98_AL_.jpg",tt13619024
10393,Bottled Songs 1-4,(2020),"
Documentary            ","
An explanation and commemoration of Asia's contribution to World War 1.","https://m.media-amazon.com/images/M/MV5BMjg4MmU0MWEtNDU3ZS00NWYyLTk0YzItMTEwMjg2M2VmZjM4XkEyXkFqcGdeQXVyMjc4NjgzNjY@._V1_UY98_CR1,0,67,98_AL_.jpg",tt12987938
10394,Prom Night,(I) (2020),"
Short, Drama            ","
A filmmaker finds the courage to talk to his family for the first time about his serious illness.","https://m.media-amazon.com/images/M/MV5BYjk4NDhjNDQtZWJkMC00NmMwLWI5NzktNjhlOWMwNWUxOGRkXkEyXkFqcGdeQXVyMTI3OTM1OTk0._V1_UY98_CR5,0,67,98_AL_.jpg",tt13777550
10395,BTS: 'ON' Kinetic Manifesto Film: Come Prima,(2020 Music Video),"
Music            ","
Add a Plot
",https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png,tt13666340
10396,Papachenko,(2020),"
Documentary            ","
Each Sunday Colman Domingo invites friends and colleagues into his home for a brunch that includes cocktails, food and conversation.","https://m.media-amazon.com/images/M/MV5BMjkyNGFlYjItYzRhNS00OWUyLTk3MTEtZWY2MzA4Zjg2NGVmXkEyXkFqcGdeQXVyMzE2ODE2NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",tt12865740
10397,Shawn Mendes & Camila Cabello: The Christmas Song,(2020 Music Video),"
Music            ","
Pilot JP Schulze and filmmaker Louis Cole set off to circumnavigate the world in a single-engine, 1974 Cessna T210L airplane named Balloo. They had 90 days to complete the journey, and as ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BMzg5YmZkYTYtMzA5ZS00MjRmLWJlNDItNzNjZmU3ZGJjMDBmXkEyXkFqcGdeQXVyMzkyNzYwMDY@._V1_UY98_CR15,0,67,98_AL_.jpg",tt13374344
10398,Asia in the Great War,(2020– ),NA,"
Competitors who must vault, dodge, tumble and dive their way through several different three-dimensional courses.","https://m.media-amazon.com/images/M/MV5BNDhmZmI0MTQtOTVmYy00NDNjLWJkZTctMTVhMjBjYmZjNzg5XkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_UX67_CR0,0,67,98_AL_.jpg",tt10329660
10399,Locked In: Breaking the Silence,(2020),"
Documentary            ","
The story focuses on Wu Xie who was born in a family of tomb explorers trying to find the secrets of a mysterious event decades ago with his friends.","https://m.media-amazon.com/images/M/MV5BZGY4MjY4ZjAtODZlNC00N2Y1LWE5NTgtY2M3Yjc4YmJiNzc3XkEyXkFqcGdeQXVyMTI1OTY3MzM3._V1_UX67_CR0,0,67,98_AL_.jpg",tt13624722
10400,Ninja Sex Party: I Don't Know What We're Talking About Anymore,(2020),"
Short, Music            ","
Fire, given by a mysterious figure, creates a hole in the world through which something terrible enters and leaves the world burned and overrun by strange insect figures.","https://m.media-amazon.com/images/M/MV5BODllNTA4YWQtNjhiYi00YjAwLWExN2QtYTM2MmJhMmIwNDgzXkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UY98_CR1,0,67,98_AL_.jpg",tt12362474
10401,Bottomless Brunch at Colman's,(2020– ),"
Talk-Show            ","
As dementia engulfs her employer, a fragile home health aide begins to question her own sanity.","https://m.media-amazon.com/images/M/MV5BYzFlM2I0NWItNGU5My00NzhmLWJlMmQtZmRlODA1OGY1NzA1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg",tt7975576
10402,Beyond Borders,(II) (2021),"
Documentary, Adventure            ","
An anthology horror film following 3 stories including demons, cannibals, psychopaths and demigods all intertwined, taking place in the final 31 days of earth.","https://m.media-amazon.com/images/M/MV5BYWNhNjYwNTUtNzU4OC00YzQ5LTk2MzMtMzc5MGRmOTEwMTU1XkEyXkFqcGdeQXVyMTUzODMyOTQ@._V1_UY98_CR4,0,67,98_AL_.jpg",tt5546270
10403,Ultimate Tag,(2020– ),"
Reality-TV            ","
Animated web based podcast hosted by Karl Pilkington.","https://m.media-amazon.com/images/M/MV5BMGFiMTRkZjYtNWZkYi00ZGJhLTlhM2EtOGZjNjkyOGRhNGI5XkEyXkFqcGdeQXVyNzg3NjQyOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",tt12641460
10404,Zhong ji bi ji,(2020– ),"
Action, Adventure, Fantasy            ","
While recovers from a bad injury, a baseball player meet again his former love and starts to believe that there is still something there that can change their lives.","https://m.media-amazon.com/images/M/MV5BMzg2MzVkNGMtYjZjOS00YzY4LWE0Y2YtODgyOTU0MjM1YTVkXkEyXkFqcGdeQXVyMjY2NDc0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",tt10408944
10405,Fire (PoZar),(2020),"
Animation, Short, Horror            ","
A group of friends attempt to escape their daily grind at a lake house but find themselves influenced by a diabolical force that preys upon their worst impulses and desires.","https://m.media-amazon.com/images/M/MV5BYjMzNTNjZDYtZjY5MS00NjNiLTg2NjUtYTBjOTE2Yzc3NTU4XkEyXkFqcGdeQXVyNTQ4NTM4NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",tt6353186
10406,Sanzaru,(2020),"
Drama            ","
Black Angolan soldiers, known as 'The Terrible Ones', once fought white South Africa's colonial wars as part of the notorious 32 Battalion. Repatriated to South Africa at the end of the ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BNzc4NGUyMzgtZTZhMy00MGExLTllNzMtZDcwZDJhYTlmMTRlXkEyXkFqcGdeQXVyODE3MTcyMDQ@._V1_UY98_CR1,0,67,98_AL_.jpg",tt12094352
10407,The Sunday Night Slaughter,(2020),"
Action, Comedy, Horror            ","
The long-awaited gathering of three childhood best friends is marked by unexpected events and forgotten emotions.","https://m.media-amazon.com/images/M/MV5BNzg1NWFlMDctODc0Yi00NDY5LTg0YmItZGYxY2Q5Nzk1ZjdhXkEyXkFqcGdeQXVyNTgyMTA2OTA@._V1_UX67_CR0,0,67,98_AL_.jpg",tt11016104
10408,KP Radio,(2020 Podcast Series),"
Animation, Music, Talk-Show            ","
A man in his mid 40's finds a new creative outlet that changes the course of his life.","https://m.media-amazon.com/images/M/MV5BNTVkMzlkNTktMjQ1Mi00NzZhLTg5MDEtNDMyNWY3ZmMxZmQ3XkEyXkFqcGdeQXVyMTA5Nzk3OTc2._V1_UX67_CR0,0,67,98_AL_.jpg",tt11929442
